dataset,model,method,seed,split_seed,model_seed,protected_attribute,privileged_group,unprivileged_group,n_train,n_val,n_test,accuracy,f1,spd,eod,disparate_impact,train_time_sec,single_pred_latency_ms,batch_256_latency_ms,implementation_loc_added,implementation_dependencies_added,implementation_hyperparams,implementation_stage,implementation_complexity_score,method_hyperparams,aif360_version,sklearn_version,notes
german,lr,dir,134217728,134217728,134217728,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.745,0.8271186440677966,-0.14457439896036384,-0.11710323574730352,0.819838056680162,0.020138900028541684,1.063950010575354,3.3382499823346734,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,german_extended_30seeds
german,lr,eqodds,134217728,134217728,134217728,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.7,0.8026315789473685,-0.037686809616634176,0.04468412942989208,0.9544383346425765,0.010257799876853824,0.11550006456673145,0.3330499166622758,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,german_extended_30seeds
german,rf,baseline,134217728,134217728,134217728,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.75,0.8407643312101911,-0.03443794671864853,0.013867488443759624,0.9607116382505559,0.13915669987909496,2.3256500717252493,3.9083999581635,0,0,0,none,1,,0.6.1,1.5.2,german_extended_30seeds
german,rf,reweighing,134217728,134217728,134217728,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.78,0.8589743589743589,-0.022092267706302793,0.05084745762711862,0.9744360902255639,0.10449769999831915,2.6666501071304083,4.065099987201393,6,0,0,preprocessing,2,,0.6.1,1.5.2,german_extended_30seeds
german,rf,dir,134217728,134217728,134217728,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.755,0.842443729903537,0.016569200779727122,0.07627118644067798,1.0194508009153318,0.16366520011797547,4.434600006788969,7.848000037483871,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,german_extended_30seeds
german,rf,eqodds,134217728,134217728,134217728,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.745,0.8391167192429022,-0.052956465237167016,0.005392912172573205,0.9408348457350272,0.16017659986391664,2.9647998744621873,4.173150053247809,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,german_extended_30seeds
german,lr,baseline,268435456,268435456,268435456,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.755,0.8304498269896193,-0.205003248862898,-0.15408320493066252,0.7384997927890593,0.00400319998152554,0.043300213292241096,0.10419997852295637,0,0,0,none,1,,0.6.1,1.5.2,german_extended_30seeds
german,lr,reweighing,268435456,268435456,268435456,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.745,0.8235294117647058,-0.07504873294346981,-0.03775038520801233,0.9011553273427471,0.003784300060942769,0.047449953854084015,0.12389989569783211,6,0,0,preprocessing,2,,0.6.1,1.5.2,german_extended_30seeds
german,lr,dir,268435456,268435456,268435456,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.75,0.8275862068965517,-0.14619883040935677,-0.10015408320493069,0.8120300751879699,0.018365200143307447,1.012600027024746,2.2010999964550138,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,german_extended_30seeds
german,lr,eqodds,268435456,268435456,268435456,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.65,0.7307692307692307,-0.02599090318388564,0.05778120184899849,0.9570354457572503,0.006006099982187152,0.11479994282126427,0.25100004859268665,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,german_extended_30seeds
german,rf,baseline,268435456,268435456,268435456,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.73,0.8187919463087249,-0.09811565951916834,0.04468412942989208,0.8786661309762956,0.13868999993428588,2.007650095038116,5.823999876156449,0,0,0,none,1,,0.6.1,1.5.2,german_extended_30seeds
german,rf,reweighing,268435456,268435456,268435456,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.74,0.8278145695364238,-0.05782975958414549,0.07318952234206477,0.9295607439651762,0.1136147000361234,1.9893000135198236,3.330449922941625,6,0,0,preprocessing,2,,0.6.1,1.5.2,german_extended_30seeds
german,rf,dir,268435456,268435456,268435456,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.745,0.8305647840531561,-0.18161143599740082,-0.08859784283513095,0.7836687306501549,0.1153964998666197,2.980999881401658,5.985650001093745,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,german_extended_30seeds
german,rf,eqodds,268435456,268435456,268435456,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.715,0.8041237113402062,-0.022417153996101447,0.14098613251155623,0.9704749679075737,0.10088540008291602,2.3039000807330012,3.6045999731868505,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,german_extended_30seeds
german,lr,baseline,536870912,536870912,536870912,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.76,0.8333333333333334,-0.10136452241715399,-0.046224961479198745,0.8664955070603337,0.006399199832230806,0.04319986328482628,0.10664993897080421,0,0,0,none,1,,0.6.1,1.5.2,german_extended_30seeds
german,lr,reweighing,536870912,536870912,536870912,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.74,0.8181818181818182,-0.02404158544509427,0.03312788906009245,0.9672711189739053,0.0050246999599039555,0.04320009611546993,0.16329996287822723,6,0,0,preprocessing,2,,0.6.1,1.5.2,german_extended_30seeds
german,lr,dir,536870912,536870912,536870912,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.76,0.8321678321678322,-0.1864847303443794,-0.09167950693374427,0.7563667232597624,0.018204200081527233,0.9590500267222524,2.173549961298704,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,german_extended_30seeds
german,lr,eqodds,536870912,536870912,536870912,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.695,0.7859649122807018,-0.08284600389863539,0.02157164869029282,0.8881578947368423,0.006881400011479855,0.11140014976263046,0.2364999381825328,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,german_extended_30seeds
german,rf,baseline,536870912,536870912,536870912,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.765,0.8459016393442623,-0.011371020142949995,-0.014637904468412954,0.9862529457973291,0.10704090003855526,1.9665500149130821,3.370049991644919,0,0,0,none,1,,0.6.1,1.5.2,german_extended_30seeds
german,rf,reweighing,536870912,536870912,536870912,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.775,0.8534201954397395,0.00877192982456132,0.07627118644067798,1.0105263157894735,0.10679150000214577,2.122999867424369,3.4905499778687954,6,0,0,preprocessing,2,,0.6.1,1.5.2,german_extended_30seeds
german,rf,dir,536870912,536870912,536870912,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.77,0.8506493506493507,-0.09486679662118258,-0.08551617873651773,0.8894358197652404,0.134268700145185,2.9549000319093466,7.519699865952134,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,german_extended_30seeds
german,rf,eqodds,536870912,536870912,536870912,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.675,0.7686832740213523,0.13677712800519815,0.16332819722650227,1.2014354066985646,0.11840689997188747,2.398550044745207,3.5935998894274235,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,german_extended_30seeds
german,lr,baseline,999999999,999999999,999999999,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.74,0.8142857142857143,-0.3443794671864847,-0.3728813559322034,0.5500848896434635,0.003571100067347288,0.04959991201758385,0.1180499093607068,0,0,0,none,1,,0.6.1,1.5.2,german_extended_30seeds
german,lr,reweighing,999999999,999999999,999999999,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.74,0.8156028368794326,-0.22677063027940225,-0.27349768875192604,0.6988783433994823,0.005325499922037125,0.04400010220706463,0.10649999603629112,6,0,0,preprocessing,2,,0.6.1,1.5.2,german_extended_30seeds
german,lr,dir,999999999,999999999,999999999,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.73,0.8111888111888111,-0.3489278752436647,-0.3359013867488444,0.561811505507956,0.019953800132498145,0.9636001195758581,2.177249873057008,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,german_extended_30seeds
german,lr,eqodds,999999999,999999999,999999999,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.725,0.8014440433212996,-0.3258609486679662,-0.34745762711864403,0.5637233579817311,0.00672339997254312,0.11179991997778416,0.2542500151321292,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,german_extended_30seeds
german,rf,baseline,999999999,999999999,999999999,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.75,0.8355263157894737,-0.2651072124756335,-0.21340523882896767,0.6954087346024637,0.09764870000071824,2.0680000307038426,3.4305499866604805,0,0,0,none,1,,0.6.1,1.5.2,german_extended_30seeds
german,rf,reweighing,999999999,999999999,999999999,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.74,0.8243243243243243,-0.2807017543859649,-0.2249614791987674,0.6631578947368422,0.12564340000972152,1.9539999775588512,3.394800121895969,6,0,0,preprocessing,2,,0.6.1,1.5.2,german_extended_30seeds
german,rf,dir,999999999,999999999,999999999,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.725,0.8184818481848185,-0.38888888888888884,-0.40369799691833597,0.5625,0.10888569988310337,3.1783500453457236,5.538950092159212,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,german_extended_30seeds
german,rf,eqodds,999999999,999999999,999999999,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.745,0.8327868852459016,-0.23879142300194933,-0.21340523882896767,0.7256438969764838,0.0973002000246197,2.0448501454666257,3.5623001167550683,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,german_extended_30seeds
german,lr,baseline,111,111,111,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.76,0.8367346938775511,-0.17089018843404813,-0.071648690292758,0.7870445344129554,0.004742800025269389,0.04309997893869877,0.10755006223917007,0,0,0,none,1,,0.6.1,1.5.2,german_extended_30seeds
german,lr,reweighing,111,111,111,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.745,0.8247422680412371,-0.08739441195581543,-0.046224961479198745,0.8867368421052632,0.003924600081518292,0.04329998046159744,0.10119983926415443,6,0,0,preprocessing,2,,0.6.1,1.5.2,german_extended_30seeds
german,lr,dir,111,111,111,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.75,0.8299319727891157,-0.20337881741390518,-0.11710323574730352,0.7484933708316592,0.019451100146397948,0.9500000160187483,3.194750053808093,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,german_extended_30seeds
german,lr,eqodds,111,111,111,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.69,0.7737226277372263,-0.047433398310591346,0.07241910631741144,0.9301435406698564,0.005401900038123131,0.11159991845488548,0.42449997272342443,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,german_extended_30seeds
german,rf,baseline,111,111,111,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.755,0.8403908794788274,-0.18615984405458086,-0.06856702619414479,0.7861142217245242,0.1279458999633789,2.1217999747022986,4.237649962306023,0,0,0,none,1,,0.6.1,1.5.2,german_extended_30seeds
german,rf,reweighing,111,111,111,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.775,0.8524590163934426,-0.10883690708252114,-0.023112480739599373,0.8713023434498655,0.15433839987963438,3.0408500460907817,4.398299963213503,6,0,0,preprocessing,2,,0.6.1,1.5.2,german_extended_30seeds
german,rf,dir,111,111,111,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.76,0.8451612903225807,-0.2371669915529564,-0.0315870570107859,0.7350272232304901,0.1919076000340283,5.251399939879775,10.252100066281855,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,german_extended_30seeds
german,rf,eqodds,111,111,111,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.74,0.8289473684210527,-0.07017543859649122,0.0107858243451463,0.9157894736842105,0.23522839974611998,3.8104000268504024,5.230700015090406,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,german_extended_30seeds
german,lr,baseline,222,222,222,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.74,0.8206896551724138,-0.308641975308642,-0.3073959938366718,0.6183206106870228,0.007507500005885959,0.04879990592598915,0.15030009672045708,0,0,0,none,1,,0.6.1,1.5.2,german_extended_30seeds
german,lr,reweighing,222,222,222,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.775,0.8432055749128919,-0.16016894087069522,-0.16255778120184894,0.7907470288624788,0.007553099887445569,0.07910002022981644,0.1957000931724906,6,0,0,preprocessing,2,,0.6.1,1.5.2,german_extended_30seeds
german,lr,dir,222,222,222,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.725,0.8070175438596491,-0.34275503573749183,-0.3813559322033898,0.5662006578947368,0.03794720000587404,1.6904500080272555,2.135350019671023,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,german_extended_30seeds
german,lr,eqodds,222,222,222,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.665,0.7509293680297398,-0.17901234567901236,-0.15485362095531585,0.7363636363636363,0.006628699833527207,0.12604997027665377,0.2377500059083104,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,german_extended_30seeds
german,rf,baseline,222,222,222,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.77,0.8486842105263158,-0.2651072124756335,-0.2303543913713405,0.6954087346024637,0.10506310011260211,2.3530999897047877,6.8306500324979424,0,0,0,none,1,,0.6.1,1.5.2,german_extended_30seeds
german,rf,reweighing,222,222,222,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.775,0.8524590163934426,-0.30376868096166343,-0.29275808936825887,0.6558704453441295,0.24188910005614161,4.927449976094067,8.656950085423887,6,0,0,preprocessing,2,,0.6.1,1.5.2,german_extended_30seeds
german,rf,dir,222,222,222,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.775,0.847457627118644,-0.4369720597790774,-0.4121725731895224,0.4907232109049602,0.24754930031485856,5.5743500124663115,10.234849876724184,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,german_extended_30seeds
german,rf,eqodds,222,222,222,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.725,0.8172757475083057,-0.24658869395711502,-0.17950693374422189,0.7105263157894737,0.16605000011622906,4.0776500245556235,6.6402999218553305,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,german_extended_30seeds
german,lr,baseline,333,333,333,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.805,0.8695652173913043,-0.20175438596491235,-0.13097072419106315,0.7578947368421052,0.009429600089788437,0.08600007276982069,0.18164992798119783,0,0,0,none,1,,0.6.1,1.5.2,german_extended_30seeds
german,lr,reweighing,333,333,333,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.785,0.8571428571428571,-0.05165692007797262,-0.06856702619414479,0.9366028708133972,0.00856049987487495,0.09904999751597643,0.2125999890267849,6,0,0,preprocessing,2,,0.6.1,1.5.2,german_extended_30seeds
german,lr,dir,333,333,333,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.795,0.8600682593856656,-0.22969460688758936,-0.20493066255778114,0.7159501807955002,0.04796840017661452,1.8132999539375305,2.7997499564662576,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,german_extended_30seeds
german,lr,eqodds,333,333,333,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.74,0.8181818181818182,-0.12150747238466542,-0.02080123266563938,0.8386540120793787,0.00843319995328784,0.14145008753985167,0.3758501261472702,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,german_extended_30seeds
german,rf,baseline,333,333,333,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.76,0.8421052631578947,-0.07017543859649122,-0.006163328197226536,0.9157894736842105,0.1367119001224637,3.142350120469928,4.06164990272373,0,0,0,none,1,,0.6.1,1.5.2,german_extended_30seeds
german,rf,reweighing,333,333,333,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.785,0.8590163934426229,-0.10883690708252114,0.022342064714946153,0.8713023434498655,0.12349379993975163,2.4877499090507627,3.895050031132996,6,0,0,preprocessing,2,,0.6.1,1.5.2,german_extended_30seeds
german,rf,dir,333,333,333,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.765,0.842809364548495,-0.20175438596491235,-0.20493066255778114,0.7578947368421052,0.1219721999950707,3.7506999215111136,8.260149974375963,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,german_extended_30seeds
german,rf,eqodds,333,333,333,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.75,0.8344370860927153,-0.05782975958414549,0.0107858243451463,0.9295607439651762,0.12032409990206361,3.5352500854060054,5.598700023256242,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,german_extended_30seeds
german,lr,baseline,444,444,444,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.795,0.8571428571428571,-0.12768031189083828,-0.17950693374422189,0.8318356867779203,0.00754780019633472,0.08364988025277853,0.23220002185553312,0,0,0,none,1,,0.6.1,1.5.2,german_extended_30seeds
german,lr,reweighing,444,444,444,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.805,0.865979381443299,0.04256010396361276,0.0107858243451463,1.056981296215746,0.011990699917078018,0.08459994569420815,0.15444995369762182,6,0,0,preprocessing,2,,0.6.1,1.5.2,german_extended_30seeds
german,lr,dir,444,444,444,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.805,0.8650519031141869,-0.1400259909031839,-0.19645608628659472,0.8185263157894737,0.03672190010547638,1.5075999544933438,2.399749937467277,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,german_extended_30seeds
german,lr,eqodds,444,444,444,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.7,0.7761194029850746,-0.010396361273554255,-0.018489984591679498,0.9838056680161943,0.00882989983074367,0.12005004100501537,0.31004997435957193,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,german_extended_30seeds
german,rf,baseline,444,444,444,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.825,0.8867313915857605,-0.10103963612735534,-0.028505392912172578,0.8830827067669174,0.11969950003549457,3.0659999465569854,7.069300045259297,0,0,0,none,1,,0.6.1,1.5.2,german_extended_30seeds
german,rf,reweighing,444,444,444,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.795,0.8664495114006515,-0.18615984405458086,-0.1563944530046224,0.7861142217245242,0.20385340019129217,4.186150035820901,8.665300090797246,6,0,0,preprocessing,2,,0.6.1,1.5.2,german_extended_30seeds
german,rf,dir,444,444,444,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.81,0.8741721854304636,-0.3177387914230019,-0.25577812018489987,0.6349384098544234,0.2686562000308186,7.159000029787421,9.795150021091104,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,german_extended_30seeds
german,rf,eqodds,444,444,444,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.77,0.8486842105263158,0.05977907732293697,0.03929121725731899,1.0739252711932503,0.17821720009669662,3.853800008073449,4.442900069989264,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,german_extended_30seeds
german,lr,baseline,555,555,555,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.745,0.8235294117647058,-0.2699805068226121,-0.1456086286594761,0.6609547123623011,0.006829500198364258,0.04804995842278004,0.13860000763088465,0,0,0,none,1,,0.6.1,1.5.2,german_extended_30seeds
german,lr,reweighing,555,555,555,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.755,0.8316151202749141,-0.15237166991552964,-0.05469953775038516,0.8056361375880645,0.005840800004079938,0.04339986480772495,0.17514987848699093,6,0,0,preprocessing,2,,0.6.1,1.5.2,german_extended_30seeds
german,lr,dir,555,555,555,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.74,0.821917808219178,-0.2884990253411306,-0.15408320493066252,0.645933014354067,0.029354600002989173,1.274599926546216,3.947199904359877,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,german_extended_30seeds
german,lr,eqodds,555,555,555,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.635,0.7181467181467182,-0.08479532163742698,0.07473035439137132,0.8612440191387558,0.012283500051125884,0.14504999853670597,0.5285999504849315,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,german_extended_30seeds
german,rf,baseline,555,555,555,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.785,0.858085808580858,-0.1614684860298895,0.03081664098613257,0.8090664617748752,0.14887110004201531,3.5167000023648143,4.74505010060966,0,0,0,none,1,,0.6.1,1.5.2,german_extended_30seeds
german,rf,reweighing,555,555,555,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.785,0.858085808580858,-0.12897985705003245,0.03081664098613257,0.8463622291021672,0.13801750005222857,2.3768000537529588,4.197150003165007,6,0,0,preprocessing,2,,0.6.1,1.5.2,german_extended_30seeds
german,rf,dir,555,555,555,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.765,0.8448844884488449,-0.25893437296946065,-0.1140215716486902,0.7003759398496241,0.14567960007116199,5.123250070028007,6.120499921962619,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,german_extended_30seeds
german,rf,eqodds,555,555,555,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.66,0.7638888888888888,-0.06887589343729694,0.20030816640986138,0.908541846419327,0.14081070013344288,2.5631000753492117,5.578099982813001,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,german_extended_30seeds
